id,quality_grade,time_observed_at,taxon_geoprivacy,annotations,uuid,cached_votes_total,identifications_most_agree,species_guess,identifications_most_disagree,tags,positional_accuracy,comments_count,site_id,license_code,quality_metrics,public_positional_accuracy,reviewed_by,oauth_application_id,flags,created_at,description,project_ids_with_curator_id,updated_at,sounds,place_ids,captive,ident_taxon_ids,outlinks,faves_count,ofvs,num_identification_agreements,comments,map_scale,uri,project_ids,community_taxon_id,owners_identification_from_vision,identifications_count,obscured,num_identification_disagreements,geoprivacy,location,votes,spam,mappable,identifications_some_agree,project_ids_without_curator_id,place_guess,identifications,project_observations,photos,faves,non_owner_ids,observed_on,photo_url,taxon.is_active,taxon.ancestry,taxon.min_species_ancestry,taxon.endemic,taxon.iconic_taxon_id,taxon.min_species_taxon_id,taxon.threatened,taxon.rank_level,taxon.introduced,taxon.native,taxon.parent_id,taxon.name,taxon.rank_x,taxon.extinct,taxon.id,taxon.ancestor_ids,taxon.photos_locked,taxon.taxon_schemes_count,taxon.wikipedia_url,taxon.current_synonymous_taxon_ids,taxon.created_at,taxon.taxon_changes_count,taxon.complete_species_count,taxon.universal_search_rank,taxon.observations_count,taxon.flag_counts.resolved,taxon.flag_counts.unresolved,taxon.atlas_id,taxon.default_photo.id,taxon.default_photo.license_code,taxon.default_photo.attribution,taxon.default_photo.url,taxon.default_photo.original_dimensions.height,taxon.default_photo.original_dimensions.width,taxon.default_photo.flags,taxon.default_photo.square_url,taxon.default_photo.medium_url,taxon.iconic_taxon_name,taxon.preferred_common_name,preferences.prefers_community_taxon,geojson.coordinates,geojson.type,user.site_id,user.created_at,user.id,user.login,user.spam,user.suspended,user.login_autocomplete,user.login_exact,user.name,user.name_autocomplete,user.orcid,user.icon,user.observations_count,user.identifications_count,user.journal_posts_count,user.activity_count,user.species_count,user.universal_search_rank,user.roles,user.icon_url,taxon.default_photo,taxon.conservation_status.place_id,taxon.conservation_status.source_id,taxon.conservation_status.user_id,taxon.conservation_status.authority,taxon.conservation_status.status,taxon.conservation_status.status_name,taxon.conservation_status.geoprivacy,taxon.conservation_status.iucn,observed_on_details,created_time_zone,observed_time_zone,time_zone_offset,observed_on_string,created_at_details.date,created_at_details.week,created_at_details.month,created_at_details.hour,created_at_details.year,created_at_details.day,swiped_loc,emi_external_id,count,is_approximate_match,is_synonym,matched_name,nomenclature_code,score,search_string,taxon.flags,taxon.is_suppressed,taxon.is_suppressed_from_synth,taxon.ott_id,taxon.rank_y,taxon.source,taxon.synonyms,taxon.tax_sources,taxon.unique_name,_merge
109442071,casual,2022-03-25T10:33:03+00:00,,[],71517a11-d415-4ea3-9ff6-1cc54a839811,0,TRUE,Euphorbia resinifera,FALSE,[],9,0,1,,"[{'user_id': 5448878, 'metric': 'wild', 'id': 8861907, 'agree': False, 'user': {'id': 5448878, 'login': 'manu_dfz', 'spam': False, 'suspended': False, 'created_at': '2022-03-25T09:32:04+00:00', 'login_autocomplete': 'manu_dfz', 'login_exact': 'manu_dfz', 'name': 'emmanuel defossez', 'name_autocomplete': 'emmanuel defossez', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/5448878/thumb.jpeg?1653601471', 'observations_count': 589, 'identifications_count': 25, 'journal_posts_count': 0, 'activity_count': 614, 'species_count': 377, 'universal_search_rank': 589, 'roles': [], 'site_id': None, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/5448878/medium.jpeg?1653601471'}}]",9,"[933540, 1378031, 5448878]",2,[],2022-03-25 09:34:27+00:00,Jardin botanique fribourg ,[],2022-05-05 18:47:30+00:00,[],"[7236, 12684, 51962, 59614, 67952, 80627, 81490, 96372, 97391, 97931, 108692, 156646, 180732]",TRUE,"[48460, 47126, 211194, 47125, 47124, 51820, 51821, 779191, 1244656, 1244731, 51822, 792725, 792732, 337712]",[],0,[],1,[],,https://www.inaturalist.org/observations/109442071,[],337712,FALSE,1,FALSE,0,,"[46.79323042, 7.15587558]",[],FALSE,TRUE,TRUE,[],"Fribourg, Suisse","[{'244361550': 337712}, {'257126442': 337712}]",[],"[{'id': 184457357, 'license_code': None, 'original_dimensions': {'width': 1536, 'height': 2048}, 'url': 'https://static.inaturalist.org/photos/184457357/square.jpeg', 'attribution': '(c) emmanuel defossez, all rights reserved', 'flags': []}]",[],[{'257126442': 337712}],2022-03-25 10:33:03+00:00,https://static.inaturalist.org/photos/184457357/square.jpeg,TRUE,48460/47126/211194/47125/47124/51820/51821/779191/1244656/1244731/51822/792725/792732,"48460,47126,211194,47125,47124,51820,51821,779191,1244656,1244731,51822,792725,792732,337712",FALSE,47126,337712,FALSE,10,FALSE,FALSE,792732,Euphorbia resinifera,species,FALSE,337712,"[48460, 47126, 211194, 47125, 47124, 51820, 51821, 779191, 1244656, 1244731, 51822, 792725, 792732, 337712]",FALSE,1,https://en.wikipedia.org/wiki/Euphorbia_resinifera,,2013-12-03T22:27:34+00:00,0,,97,97,0,0,,60554523,cc-by-nc,"(c) Matthieu Gauvain, some rights reserved (CC BY-NC), uploaded by Matthieu Gauvain",https://inaturalist-open-data.s3.amazonaws.com/photos/60554523/square.jpeg,1536,2048,[],https://inaturalist-open-data.s3.amazonaws.com/photos/60554523/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/60554523/medium.jpeg,Plantae,Resin spurge,,"[7.15587558, 46.79323042]",Point,,2022-03-25T09:32:04+00:00,5448878,manu_dfz,FALSE,FALSE,manu_dfz,manu_dfz,emmanuel defossez,emmanuel defossez,,https://static.inaturalist.org/attachments/users/icons/5448878/thumb.jpeg?1653601471,589,25,0,614,377,589,[],https://static.inaturalist.org/attachments/users/icons/5448878/medium.jpeg?1653601471,,,,,,,,,,,,,,,,,,,,,"(7.15587558, 46.79323042)",,1,FALSE,FALSE,Euphorbia resinifera,ICN,1,euphorbia resinifera,[],FALSE,FALSE,877712,species,ott3.3draft1,"['Euphorbia resinifera chlarosoma', 'Euphorbia resinifera chlorosoma', 'Euphorbia resinifera typica', 'Tithymalus resiniferus']","['ncbi:457265', 'gbif:3068445', 'irmng:10464602']",Euphorbia resinifera,both
109442139,casual,2022-03-25T09:35:00+00:00,,[],ddff5024-fdf4-480f-ba9f-b4bbf7076377,0,FALSE,Haworthia cymbiformis cymbiformis,FALSE,[],2,1,1,cc0,"[{'user_id': 1565475, 'metric': 'wild', 'id': 8863048, 'agree': False, 'user': {'id': 1565475, 'login': 'shiqi_z', 'spam': False, 'suspended': False, 'created_at': '2019-03-30T12:25:31+00:00', 'login_autocomplete': 'shiqi_z', 'login_exact': 'shiqi_z', 'name': 'Shiqi Zhou', 'name_autocomplete': 'Shiqi Zhou', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/1565475/thumb.jpg?1653493925', 'observations_count': 1646, 'identifications_count': 1487, 'journal_posts_count': 0, 'activity_count': 3133, 'species_count': 742, 'universal_search_rank': 1646, 'roles': [], 'site_id': 1, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/1565475/medium.jpg?1653493925'}}, {'user_id': 1378031, 'metric': 'wild', 'id': 8904693, 'agree': False, 'user': {'id': 1378031, 'login': 'pmallard', 'spam': False, 'suspended': False, 'created_at': '2018-12-03T22:58:54+00:00', 'login_autocomplete': 'pmallard', 'login_exact': 'pmallard', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/1378031/thumb.jpeg?1641234782', 'observations_count': 112, 'identifications_count': 106, 'journal_posts_count': 0, 'activity_count': 218, 'species_count': 101, 'universal_search_rank': 112, 'roles': [], 'site_id': 1, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/1378031/medium.jpeg?1641234782'}}]",2,[1378031],,[],2022-03-25 09:36:55+00:00,,[],2022-05-18 09:11:33+00:00,[],"[7236, 12684, 51962, 59614, 67952, 80627, 81490, 96372, 97391, 97931, 108692, 156646, 180732]",TRUE,"[48460, 47126, 211194, 47125, 47163, 47218, 71400, 465618, 272914, 586779, 428832]",[],0,[],0,"[{'shiqi_z': ""The label is wrong. It's H. cuspidata, a garden hybrid.""}]",,https://www.inaturalist.org/observations/109442139,[],,FALSE,0,FALSE,0,,"[46.7930983215, 7.1556696784]",[],FALSE,TRUE,FALSE,[],"Fribourg, Suisse","[{'244361482': 586791}, {'245525746': 428832}]",[],"[{'id': 184457413, 'license_code': 'cc0', 'original_dimensions': {'width': 1200, 'height': 1600}, 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/184457413/square.jpeg', 'attribution': 'no rights reserved', 'flags': []}]",[],[],2022-03-25 09:35:00+00:00,https://inaturalist-open-data.s3.amazonaws.com/photos/184457413/square.jpeg,TRUE,48460/47126/211194/47125/47163/47218/71400/465618/272914/586779,"48460,47126,211194,47125,47163,47218,71400,465618,272914,586779",FALSE,47126,586779,FALSE,5,FALSE,FALSE,586779,Haworthia cymbiformis cymbiformis,variety,FALSE,428832,"[48460, 47126, 211194, 47125, 47163, 47218, 71400, 465618, 272914, 586779, 428832]",FALSE,1,,,2015-01-21T06:29:46+00:00,0,,38,38,0,0,,15094490,cc-by-nc,"(c) Adriaan Grobler, some rights reserved (CC BY-NC), uploaded by Adriaan Grobler",https://inaturalist-open-data.s3.amazonaws.com/photos/15094490/square.jpg,427,640,[],https://inaturalist-open-data.s3.amazonaws.com/photos/15094490/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/15094490/medium.jpg,Plantae,,,"[7.1556696784, 46.7930983215]",Point,1,2018-12-03T22:58:54+00:00,1378031,pmallard,FALSE,FALSE,pmallard,pmallard,,,,https://static.inaturalist.org/attachments/users/icons/1378031/thumb.jpeg?1641234782,112,106,0,218,101,112,[],https://static.inaturalist.org/attachments/users/icons/1378031/medium.jpeg?1641234782,,,,,,,,,,,,,,,,,,,,,"(7.1556696784, 46.7930983215)",,1,,,,,,,,,,,,,,,,left_only
110378623,casual,2022-04-04T09:52:00+02:00,,[{'12': 13}],ea407d82-bf72-4cbe-b6cd-6243d582f08e,1,TRUE,Echeveria elegans,FALSE,[],1,0,1,cc0,"[{'user_id': 1378031, 'metric': 'wild', 'id': 8943647, 'agree': False, 'user': {'id': 1378031, 'login': 'pmallard', 'spam': False, 'suspended': False, 'created_at': '2018-12-03T22:58:54+00:00', 'login_autocomplete': 'pmallard', 'login_exact': 'pmallard', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/1378031/thumb.jpeg?1641234782', 'observations_count': 112, 'identifications_count': 106, 'journal_posts_count': 0, 'activity_count': 218, 'species_count': 101, 'universal_search_rank': 112, 'roles': [], 'site_id': 1, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/1378031/medium.jpeg?1641234782'}}]",1,"[1378031, 3638742, 3828870]",,[],2022-04-04 09:55:28+02:00,,[],2022-05-18 11:11:33+02:00,[],"[7236, 12684, 51962, 59614, 67952, 80627, 81490, 96372, 97391, 97931, 108692, 156646, 180732]",TRUE,"[48460, 47126, 211194, 47125, 47124, 71289, 51890, 889256, 1092926, 153990, 206749]",[],1,[],2,[],,https://www.inaturalist.org/observations/110378623,[],206749,FALSE,2,FALSE,0,,"[46.7930894751, 7.1557462381]","[{'vote_flag': True, 'user_id': 1378031, 'created_at': '2022-04-06T08:46:00.700Z', 'id': 3738373, 'vote_scope': None, 'user': {'id': 1378031, 'login': 'pmallard', 'spam': False, 'suspended': False, 'created_at': '2018-12-03T22:58:54+00:00', 'login_autocomplete': 'pmallard', 'login_exact': 'pmallard', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/1378031/thumb.jpeg?1641234782', 'observations_count': 112, 'identifications_count': 106, 'journal_posts_count': 0, 'activity_count': 218, 'species_count': 101, 'universal_search_rank': 112, 'roles': [], 'site_id': 1, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/1378031/medium.jpeg?1641234782'}}]",FALSE,TRUE,TRUE,[],"Fribourg, Suisse","[{'246602175': 206749}, {'246611632': 206749}, {'260712733': 206749}]",[],"[{'id': 186192013, 'license_code': 'cc0', 'original_dimensions': {'width': 1200, 'height': 1600}, 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/186192013/square.jpeg', 'attribution': 'no rights reserved', 'flags': []}, {'id': 186192359, 'license_code': 'cc0', 'original_dimensions': {'width': 1200, 'height': 1600}, 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/186192359/square.jpeg', 'attribution': 'no rights reserved', 'flags': []}, {'id': 186192362, 'license_code': 'cc0', 'original_dimensions': {'width': 1200, 'height': 1600}, 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/186192362/square.jpeg', 'attribution': 'no rights reserved', 'flags': []}, {'id': 186192363, 'license_code': 'cc0', 'original_dimensions': {'width': 1200, 'height': 1600}, 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/186192363/square.jpeg', 'attribution': 'no rights reserved', 'flags': []}, {'id': 186525689, 'license_code': 'cc0', 'original_dimensions': {'width': 960, 'height': 1280}, 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/186525689/square.jpeg', 'attribution': 'no rights reserved', 'flags': []}, {'id': 186525687, 'license_code': 'cc0', 'original_dimensions': {'width': 960, 'height': 1280}, 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/186525687/square.jpeg', 'attribution': 'no rights reserved', 'flags': []}, {'id': 186525690, 'license_code': 'cc0', 'original_dimensions': {'width': 1280, 'height': 960}, 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/186525690/square.jpeg', 'attribution': 'no rights reserved', 'flags': []}, {'id': 186525688, 'license_code': 'cc0', 'original_dimensions': {'width': 960, 'height': 1280}, 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/186525688/square.jpeg', 'attribution': 'no rights reserved', 'flags': []}]","[{'vote_flag': True, 'user_id': 1378031, 'created_at': '2022-04-06T08:46:00.700Z', 'id': 3738373, 'vote_scope': None, 'user': {'id': 1378031, 'login': 'pmallard', 'spam': False, 'suspended': False, 'created_at': '2018-12-03T22:58:54+00:00', 'login_autocomplete': 'pmallard', 'login_exact': 'pmallard', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/1378031/thumb.jpeg?1641234782', 'observations_count': 112, 'identifications_count': 106, 'journal_posts_count': 0, 'activity_count': 218, 'species_count': 101, 'universal_search_rank': 112, 'roles': [], 'site_id': 1, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/1378031/medium.jpeg?1641234782'}}]","[{'246611632': 206749}, {'260712733': 206749}]",2022-04-04 09:52:00+01:00,https://inaturalist-open-data.s3.amazonaws.com/photos/186192013/square.jpeg,TRUE,48460/47126/211194/47125/47124/71289/51890/889256/1092926/153990,"48460,47126,211194,47125,47124,71289,51890,889256,1092926,153990,206749",FALSE,47126,206749,FALSE,10,FALSE,FALSE,153990,Echeveria elegans,species,FALSE,206749,"[48460, 47126, 211194, 47125, 47124, 71289, 51890, 889256, 1092926, 153990, 206749]",FALSE,3,http://en.wikipedia.org/wiki/Echeveria_elegans,,2013-02-22T09:02:04+00:00,1,,1090,1090,0,0,,8942543,cc-by-nc,"(c) gloriargk, some rights reserved (CC BY-NC), uploaded by gloriargk",https://inaturalist-open-data.s3.amazonaws.com/photos/8942543/square.jpeg,2048,1536,[],https://inaturalist-open-data.s3.amazonaws.com/photos/8942543/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/8942543/medium.jpeg,Plantae,Mexican Snowball,,"[7.1557462381, 46.7930894751]",Point,1,2018-12-03T22:58:54+00:00,1378031,pmallard,FALSE,FALSE,pmallard,pmallard,,,,https://static.inaturalist.org/attachments/users/icons/1378031/thumb.jpeg?1641234782,112,106,0,218,101,112,[],https://static.inaturalist.org/attachments/users/icons/1378031/medium.jpeg?1641234782,,,,,,,,,,,,,,,,,,,,,"(7.1557462381, 46.7930894751)",,1,FALSE,FALSE,Echeveria elegans,ICN,1,echeveria elegans,[],FALSE,FALSE,5503333,species,ott3.3draft1,"['Cotyledon elegans', 'Echeveria albicans', 'Echeveria elegans hernandonis', 'Echeveria elegans kesselringiana', 'Echeveria elegans tuxpanensis', 'Echeveria harmsii', 'Echeveria perelegans', 'Echeveria potosina', 'Oliveranthus elegans', 'Oliverella elegans']","['ncbi:1478275', 'gbif:7334545', 'gbif:8315197']",Echeveria elegans,both
110378951,casual,2022-04-04T10:01:00+02:00,,[],a2103c83-07cf-4a95-8a26-c6590ed5576b,0,FALSE,Oscularia deltoides,FALSE,[],1,0,1,cc0,"[{'user_id': 1378031, 'metric': 'wild', 'id': 8943758, 'agree': False, 'user': {'id': 1378031, 'login': 'pmallard', 'spam': False, 'suspended': False, 'created_at': '2018-12-03T22:58:54+00:00', 'login_autocomplete': 'pmallard', 'login_exact': 'pmallard', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/1378031/thumb.jpeg?1641234782', 'observations_count': 112, 'identifications_count': 106, 'journal_posts_count': 0, 'activity_count': 218, 'species_count': 101, 'universal_search_rank': 112, 'roles': [], 'site_id': 1, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/1378031/medium.jpeg?1641234782'}}]",1,[1378031],,[],2022-04-04 10:04:00+02:00,,[],2022-05-18 11:11:33+02:00,[],"[7236, 12684, 51962, 59614, 67952, 80627, 81490, 96372, 97391, 97931, 108692, 156646, 180732]",TRUE,"[48460, 47126, 211194, 47125, 47124, 47366, 49320, 624228, 624231, 60329, 60102]",[],0,[],0,[],,https://www.inaturalist.org/observations/110378951,[],,TRUE,0,FALSE,0,,"[46.7931329705, 7.1556416098]",[],FALSE,TRUE,FALSE,[],"Fribourg, Suisse",[{'246603473': 60102}],[],"[{'id': 186192533, 'license_code': 'cc0', 'original_dimensions': {'width': 1200, 'height': 1600}, 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/186192533/square.jpeg', 'attribution': 'no rights reserved', 'flags': []}, {'id': 186192539, 'license_code': 'cc0', 'original_dimensions': {'width': 1200, 'height': 1600}, 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/186192539/square.jpeg', 'attribution': 'no rights reserved', 'flags': []}, {'id': 186192543, 'license_code': 'cc0', 'original_dimensions': {'width': 1200, 'height': 1600}, 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/186192543/square.jpeg', 'attribution': 'no rights reserved', 'flags': []}]",[],[],2022-04-04 10:01:00+01:00,https://inaturalist-open-data.s3.amazonaws.com/photos/186192533/square.jpeg,TRUE,48460/47126/211194/47125/47124/47366/49320/624228/624231/60329,"48460,47126,211194,47125,47124,47366,49320,624228,624231,60329,60102",FALSE,47126,60102,FALSE,10,FALSE,FALSE,60329,Oscularia deltoides,species,FALSE,60102,"[48460, 47126, 211194, 47125, 47124, 47366, 49320, 624228, 624231, 60329, 60102]",FALSE,1,http://en.wikipedia.org/wiki/Oscularia_deltoides,,2010-05-07T05:47:46+00:00,1,,529,529,0,0,,166019225,cc-by-nc,"(c) Eva van Belle, some rights reserved (CC BY-NC), uploaded by Eva van Belle",https://inaturalist-open-data.s3.amazonaws.com/photos/166019225/square.jpeg,1365,2048,[],https://inaturalist-open-data.s3.amazonaws.com/photos/166019225/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/166019225/medium.jpeg,Plantae,Deltoid-leaved Dewplant,,"[7.1556416098, 46.7931329705]",Point,1,2018-12-03T22:58:54+00:00,1378031,pmallard,FALSE,FALSE,pmallard,pmallard,,,,https://static.inaturalist.org/attachments/users/icons/1378031/thumb.jpeg?1641234782,112,106,0,218,101,112,[],https://static.inaturalist.org/attachments/users/icons/1378031/medium.jpeg?1641234782,,,,,,,,,,,,,,,,,,,,,"(7.1556416098, 46.7931329705)",,1,FALSE,FALSE,Oscularia deltoides,ICN,1,oscularia deltoides,[],FALSE,FALSE,243493,species,ott3.3draft1,"['Lampranthus deltoides', 'Mesembryanthemum deltatum', 'Mesembryanthemum deltoides', 'Mesembryanthemum deltoides muricatum', 'Mesembryanthemum muricatum', 'Oscularia deltata', 'Oscularia deltoides muricata', 'Oscularia muricata']","['ncbi:188800', 'gbif:3707693']",Oscularia deltoides,both
110379056,casual,2022-04-04T10:05:00+02:00,,[],bf8997ec-5b82-48ad-9a40-4550ddb4ddef,0,FALSE,Leonurus cardiaca,FALSE,[],,0,1,cc0,"[{'user_id': 1378031, 'metric': 'wild', 'id': 8943787, 'agree': False, 'user': {'id': 1378031, 'login': 'pmallard', 'spam': False, 'suspended': False, 'created_at': '2018-12-03T22:58:54+00:00', 'login_autocomplete': 'pmallard', 'login_exact': 'pmallard', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/1378031/thumb.jpeg?1641234782', 'observations_count': 112, 'identifications_count': 106, 'journal_posts_count': 0, 'activity_count': 218, 'species_count': 101, 'universal_search_rank': 112, 'roles': [], 'site_id': 1, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/1378031/medium.jpeg?1641234782'}}]",,[1378031],,[],2022-04-04 10:06:50+02:00,,[],2022-05-18 11:11:33+02:00,[],"[7236, 12684, 51962, 59614, 67952, 80627, 81490, 96372, 97391, 97931, 108692, 156646, 180732]",TRUE,"[48460, 47126, 211194, 47125, 47124, 48151, 48623, 918903, 918907, 56172, 56171]",[],0,[],0,[],1,https://www.inaturalist.org/observations/110379056,[],,TRUE,0,FALSE,0,,"[46.792997472, 7.156600292]",[],FALSE,TRUE,FALSE,[],"Fribourg, Suisse",[{'246603920': 56171}],[],"[{'id': 186192776, 'license_code': 'cc0', 'original_dimensions': {'width': 1200, 'height': 1600}, 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/186192776/square.jpeg', 'attribution': 'no rights reserved', 'flags': []}, {'id': 186192784, 'license_code': 'cc0', 'original_dimensions': {'width': 1200, 'height': 1600}, 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/186192784/square.jpeg', 'attribution': 'no rights reserved', 'flags': []}, {'id': 186192790, 'license_code': 'cc0', 'original_dimensions': {'width': 1200, 'height': 1600}, 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/186192790/square.jpeg', 'attribution': 'no rights reserved', 'flags': []}]",[],[],2022-04-04 10:05:00+01:00,https://inaturalist-open-data.s3.amazonaws.com/photos/186192776/square.jpeg,TRUE,48460/47126/211194/47125/47124/48151/48623/918903/918907/56172,"48460,47126,211194,47125,47124,48151,48623,918903,918907,56172,56171",FALSE,47126,56171,FALSE,10,FALSE,FALSE,56172,Leonurus cardiaca,species,FALSE,56171,"[48460, 47126, 211194, 47125, 47124, 48151, 48623, 918903, 918907, 56172, 56171]",FALSE,4,http://en.wikipedia.org/wiki/Leonurus_cardiaca,,2010-02-19T11:25:45+00:00,2,,17303,17303,0,0,,10717,cc-by-nc,"(c) AnneTanne, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/10717/square.jpg,1987,1328,[],https://inaturalist-open-data.s3.amazonaws.com/photos/10717/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/10717/medium.jpg,Plantae,common motherwort,,"[7.156600292, 46.792997472]",Point,1,2018-12-03T22:58:54+00:00,1378031,pmallard,FALSE,FALSE,pmallard,pmallard,,,,https://static.inaturalist.org/attachments/users/icons/1378031/thumb.jpeg?1641234782,112,106,0,218,101,112,[],https://static.inaturalist.org/attachments/users/icons/1378031/medium.jpeg?1641234782,,,,,,,,,,,,,,,,,,,,,"(7.156600292, 46.792997472)",,1,FALSE,FALSE,Leonurus cardiaca,ICN,1,leonurus cardiaca,[],FALSE,FALSE,285418,species,ott3.3draft1,"['Cardiaca crispa', 'Cardiaca glabra oppr', 'Cardiaca stachys', 'Cardiaca trilobata', 'Cardiaca vulgaris', 'Lamium cardiaca', 'Leonurus aconitifolius', 'Leonurus campestris', 'Leonurus cardiaca adscendens', 'Leonurus cardiaca capitatus', 'Leonurus cardiaca hirtella', 'Leonurus cardiaca intermedius', 'Leonurus cardiaca rotundifolia', 'Leonurus cardiaca villosus', 'Leonurus crispus', 'Leonurus discolor', 'Leonurus glabra oppr', 'Leonurus illyricus', 'Leonurus intermedius', 'Leonurus lacerus', 'Leonurus multifidus', 'Leonurus neglectus', 'Leonurus trilobatus', 'Stachys triloba']","['ncbi:587664', 'worms:425918', 'gbif:5341389', 'irmng:10204912']",Leonurus cardiaca,both
110379127,casual,2022-04-04T10:07:00+02:00,open,[],1aa186da-9707-442c-a46e-648be9bc7502,0,FALSE,Ephedra distachya helvetica,FALSE,[],1,0,1,cc0,"[{'user_id': 1378031, 'metric': 'wild', 'id': 8943814, 'agree': False, 'user': {'id': 1378031, 'login': 'pmallard', 'spam': False, 'suspended': False, 'created_at': '2018-12-03T22:58:54+00:00', 'login_autocomplete': 'pmallard', 'login_exact': 'pmallard', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/1378031/thumb.jpeg?1641234782', 'observations_count': 112, 'identifications_count': 106, 'journal_posts_count': 0, 'activity_count': 218, 'species_count': 101, 'universal_search_rank': 112, 'roles': [], 'site_id': 1, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/1378031/medium.jpeg?1641234782'}}]",1,[1378031],,[],2022-04-04 10:09:14+02:00,,[],2022-05-18 11:11:33+02:00,[],"[7236, 12684, 51962, 59614, 67952, 80627, 81490, 96372, 97391, 97931, 108692, 156646, 180732]",TRUE,"[48460, 47126, 211194, 151883, 153150, 53880, 53881, 340431, 340439]",[],0,[],0,[],,https://www.inaturalist.org/observations/110379127,[],,FALSE,0,FALSE,0,,"[46.7930116913, 7.1566172633]",[],FALSE,TRUE,FALSE,[],"Fribourg, Suisse",[{'246604281': 340439}],[],"[{'id': 186193009, 'license_code': 'cc0', 'original_dimensions': {'width': 1200, 'height': 1600}, 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/186193009/square.jpeg', 'attribution': 'no rights reserved', 'flags': []}, {'id': 186193012, 'license_code': 'cc0', 'original_dimensions': {'width': 1200, 'height': 1600}, 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/186193012/square.jpeg', 'attribution': 'no rights reserved', 'flags': []}, {'id': 186193018, 'license_code': 'cc0', 'original_dimensions': {'width': 1200, 'height': 1600}, 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/186193018/square.jpeg', 'attribution': 'no rights reserved', 'flags': []}]",[],[],2022-04-04 10:07:00+01:00,https://inaturalist-open-data.s3.amazonaws.com/photos/186193009/square.jpeg,TRUE,48460/47126/211194/151883/153150/53880/53881/340431,"48460,47126,211194,151883,153150,53880,53881,340431",FALSE,47126,340431,FALSE,5,FALSE,FALSE,340431,Ephedra distachya helvetica,subspecies,FALSE,340439,"[48460, 47126, 211194, 151883, 153150, 53880, 53881, 340431, 340439]",FALSE,1,,,2014-01-17T18:15:01+00:00,0,,48,48,0,0,,3372360,cc-by,"(c) Jason Grant, some rights reserved (CC BY), uploaded by Jason Grant",https://inaturalist-open-data.s3.amazonaws.com/photos/3372360/square.jpg,2048,1536,[],https://inaturalist-open-data.s3.amazonaws.com/photos/3372360/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/3372360/medium.jpg,Plantae,Russian Jointfir,,"[7.1566172633, 46.7930116913]",Point,1,2018-12-03T22:58:54+00:00,1378031,pmallard,FALSE,FALSE,pmallard,pmallard,,,,https://static.inaturalist.org/attachments/users/icons/1378031/thumb.jpeg?1641234782,112,106,0,218,101,112,[],https://static.inaturalist.org/attachments/users/icons/1378031/medium.jpeg?1641234782,,,,,,,,,,,,,,,,,,,,,"(7.1566172633, 46.7930116913)",,1,,,,,,,,,,,,,,,,left_only
